year,region,crop,area_ha,production_ton,yield_kgha,source,crop_en,wheat_hrw_usd_t,wheat_srw_usd_t,barley_usd_t,maize_usd_t,rapeseed_oil_usd_t,sunflower_oil_usd_t,soybean_oil_usd_t,palm_oil_usd_t,dap_fertilizer_usd_t,urea_fertilizer_usd_t,gs_t2m_kelvin,gs_precip_m,gs_pot_evap_m,gs_soil_water_l1,gs_soil_water_l2,gs_solar_rad_jm2,gs_t2m_celsius,gs_precip_mm,gs_pot_evap_mm,gs_solar_rad_mjm2,soil_bdod,soil_cec,soil_clay,soil_nitrogen,soil_phh2o,soil_sand,soil_silt,soil_soc,yield_kgha_lag1,yield_kgha_lag2,yield_kgha_lag3,yield_kgha_roll3,yield_kgha_roll5,wheat_price_lag1,wheat_price_lag2,wheat_price_lag3
2024,Северо-Казахстанская область,Ячмень,456635.0,840749.57,1860.0,stat_gov_kz_real,Barley,268.67333333333335,230.878850445,,190.60477617365,1089.3890968508615,1059.975,1021.9542980012442,963.3648258333332,563.665,338.26916666666665,288.4316707721188,0.0017295213958452,-0.0063265907659187,0.3265275888726496,0.3238014278789007,18253534.260363985,15.281666666666666,53.045,193.145,556.975,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,1123.34,1610.0000000000002,1180.0,1248.9116899258822,1321.2269339050326,340.43,429.9716666666666,315.2375
2025,Северо-Казахстанская область,Ячмень,424392.4,898033.79,2120.0,stat_gov_kz_real,Barley,243.3325,219.61538460375,,203.19753726864084,1226.4814225569482,1262.8893305316649,1139.8729249670616,1006.980403811544,685.2199999999999,422.655,289.98509614754914,0.0015127205551172,-0.0071545833416474,0.298025870138938,0.2882290239919902,18515193.90122865,16.834999999999997,46.18666666666667,218.515,565.388,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,1860.0,1123.34,1610.0000000000002,1486.1033333333335,1408.8032139302857,268.67333333333335,340.43,429.9716666666666
1991,Северо-Казахстанская область,Кукуруза,200.0,166.0,830.0000000000001,stat_gov_kz_real,Maize,128.665,126.11333333333332,78.28666666666668,107.42,,,453.8333333333333,339.0,158.25,138.39583333333334,289.4228781082117,0.0009343776565692,-0.0076138023959919,0.2749421243708697,0.2726190423136933,19517949.456947003,16.271666666666665,28.62833333333333,232.5883333333333,595.8688333333333,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,,,,,,,,
2005,Северо-Казахстанская область,Кукуруза,500.0,,1630.0,stat_gov_kz_real,Maize,152.35059374973665,135.7200173296875,95.07712917583336,98.67179116666668,675.1541666666667,677.3333333333334,544.5933333333334,450.5641666666667,226.7854166666667,217.35208333333333,288.63480005223363,0.00138358833721,-0.0066087520492265,0.3026042133442991,0.2958003679733106,18880213.670109417,15.485,42.385,201.98833333333332,576.2168333333333,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,830.0000000000001,,,,,128.665,,
2007,Северо-Казахстанская область,Кукуруза,1740.0,,1510.0,stat_gov_kz_real,Maize,255.20611049679837,238.587672411,172.38121729166664,163.66491446666666,964.2283333333334,1021.9166666666666,886.0566666666667,816.6866666666666,391.9625,307.1076388888892,288.97993119027745,0.0013226882401481,-0.0070575025253719,0.2951412214379525,0.2897669664420045,18859377.31730798,15.831666666666663,40.45,215.6083333333333,575.8951666666667,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,1630.0,830.0000000000001,,,,152.35059374973665,128.665,
2008,Северо-Казахстанская область,Кукуруза,1442.0,,1780.0,stat_gov_kz_real,Maize,326.03004623959333,271.5203279291592,200.51552770252167,223.1168277333333,1326.0408333333332,1498.9166666666667,1260.8108333333332,1042.9233333333334,861.61875,514.9791666666666,289.14735601844075,0.001124581778192,-0.0075998415840403,0.2717217600600177,0.2635936070116423,19265657.920354065,15.998333333333337,34.31666666666667,232.25,588.3445,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,1510.0,1630.0,830.0000000000001,1610.0,,255.20611049679837,152.35059374973665,128.665
2009,Северо-Казахстанская область,Кукуруза,485.0,285.2,,stat_gov_kz_real,Maize,224.06988173743412,185.953589925,128.32218617003,165.50963333333334,871.9008333333333,854.6666666666666,853.065,741.1458333333334,288.46875,251.07916666666665,287.99329217310293,0.0014169050242113,-0.00700104032969,0.2976502864019232,0.2869529529234354,18624079.69238663,14.843333333333334,43.41666666666666,213.87166666666667,568.6421666666666,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,1780.0,1510.0,1630.0,1346.6666666666667,,326.03004623959333,255.20611049679837,152.35059374973665
2018,Северо-Казахстанская область,Кукуруза,145.0,306.0,,stat_gov_kz_real,Maize,209.9288346,203.89093102725,125.88533298611252,164.4145468,830.0308333333332,765.4966666666666,789.1175,638.6558333333334,393.425,249.4495833333333,287.5128957712755,0.0014503846345327,-0.0069442679131643,0.3086804201389621,0.3001793099058934,18310602.204555143,14.363333333333337,44.34,212.23666666666668,559.1358333333334,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,,1780.0,1510.0,1603.3333333333333,1480.0,224.06988173743412,326.03004623959333,255.20611049679837
2019,Северо-Казахстанская область,Кукуруза,1733.0,2291.2000000000003,,stat_gov_kz_real,Maize,201.692128575,211.27579630275,128.06698819444333,170.07008806666667,857.1866666666666,741.1033333333334,765.44,601.3666666666667,306.355,245.28166666666667,288.51084568493604,0.0011711310170603,-0.0076537846395652,0.2814676492717734,0.2726801280476322,19254150.837210964,15.361666666666666,35.598333333333336,234.22166666666664,588.3721666666667,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,,,1780.0,1093.3333333333333,1234.0,209.9288346,224.06988173743412,326.03004623959333
2020,Северо-Казахстанская область,Кукуруза,1278.0,956.47,,stat_gov_kz_real,Maize,231.56548795,227.73879764625,97.60036458333,165.46600046666666,906.4321537216824,880.988337850045,837.75632231405,751.7661576212475,312.4241666666667,229.10083333333333,289.9538020794767,0.0012597873466308,-0.0080705725732581,0.276060137702878,0.2732565470740767,19376478.22856872,16.80333333333333,38.461666666666666,246.525,591.8266666666667,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,,,,1103.3333333333333,1340.0,201.692128575,209.9288346,224.06988173743412
2021,Северо-Казахстанская область,Кукуруза,5188.0,9505.92,,stat_gov_kz_real,Maize,315.2375,281.6606065851818,,259.54567977893333,1502.3308333333334,1404.0939758355908,1385.4066666666668,1130.5766666666666,600.9633333333333,483.2075,289.6146452650336,0.0008681891764509,-0.0080879491835072,0.2622693385039119,0.2612102771864736,20071941.32876677,16.463333333333335,26.516666666666666,247.2783333333333,612.924,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,,,,1010.0,1120.0,231.56548795,201.692128575,209.9288346
2022,Северо-Казахстанская область,Кукуруза,4977.5,9289.68,,stat_gov_kz_real,Maize,429.9716666666666,381.91843016614285,,318.80665693333333,1756.7299999999998,1650.8083333333334,1666.7975,1275.9916666666666,772.1583333333333,700.015,289.6616435210072,0.0008509126076215,-0.0075598182709188,0.2621602812110037,0.2593293952638909,18879427.97251497,16.513333333333332,26.05666666666667,231.15833333333333,576.7293333333333,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,,,,990.0,1020.0,315.2375,231.56548795,201.692128575
2023,Северо-Казахстанская область,Кукуруза,4487.0,4683.075,1040.0,stat_gov_kz_real,Maize,340.43,257.74181354863634,,252.65528515370417,1065.1408333333334,1006.6991666666668,1118.5016666666668,886.4533333333334,550.0483333333333,358.0016666666667,289.5236512078174,0.0006467397379246,-0.0049289491679192,0.2764382283662994,0.2713328395400161,14115470.12282928,16.371666666666666,19.70833333333333,150.73166666666663,431.0991666666666,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,,,,1113.3333333333333,1046.0,429.9716666666666,315.2375,231.56548795
2024,Северо-Казахстанская область,Кукуруза,1641.0,4220.38,3000.0,stat_gov_kz_real,Maize,268.67333333333335,230.878850445,,190.60477617365,1089.3890968508615,1059.975,1021.9542980012442,963.3648258333332,563.665,338.26916666666665,288.4316707721188,0.0017295213958452,-0.0063265907659187,0.3265275888726496,0.3238014278789007,18253534.260363985,15.281666666666666,53.045,193.145,556.975,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,1040.0,,,1100.0,1124.0,340.43,429.9716666666666,315.2375
2025,Северо-Казахстанская область,Кукуруза,3472.0,14164.3,4080.0,stat_gov_kz_real,Maize,243.3325,219.61538460375,,203.19753726864084,1226.4814225569482,1262.8893305316649,1139.8729249670616,1006.980403811544,685.2199999999999,422.655,289.98509614754914,0.0015127205551172,-0.0071545833416474,0.298025870138938,0.2882290239919902,18515193.90122865,16.834999999999997,46.18666666666667,218.515,565.388,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,3000.0,1040.0,,1406.6666666666667,1202.0,268.67333333333335,340.43,429.9716666666666
1990,Северо-Казахстанская область,Подсолнечник,815.0,480.4,720.0,stat_gov_kz_real,Sunflower seed,135.5225,129.08916666666667,79.925,109.27583333333332,,,447.3333333333333,289.75,154.67499999999998,115.64583333333331,,,,,,,,,,,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,,,,1356.6666666666667,1254.0,,,
1991,Северо-Казахстанская область,Подсолнечник,16923.0,2488.3,330.0,stat_gov_kz_real,Sunflower seed,128.665,126.11333333333332,78.28666666666668,107.42,,,453.8333333333333,339.0,158.25,138.39583333333334,289.4228781082117,0.0009343776565692,-0.0076138023959919,0.2749421243708697,0.2726190423136933,19517949.456947003,16.271666666666665,28.62833333333333,232.5883333333333,595.8688333333333,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,720.0,,,1376.6666666666667,1356.0,135.5225,,
1992,Северо-Казахстанская область,Подсолнечник,32748.0,5563.900000000001,300.0,stat_gov_kz_real,Sunflower seed,151.20000000000002,145.14166666666668,78.675,104.24583333333334,,,428.9166666666667,393.5,137.87291666666667,117.60416666666669,286.1462164733199,0.001587081570155,-0.0058962070838926,0.3238320989497196,0.314460981720859,17518385.362479795,12.996666666666668,48.571666666666665,180.23666666666668,534.7633333333333,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,330.0,720.0,,1143.3333333333333,1220.0,128.665,135.5225,
1993,Северо-Казахстанская область,Подсолнечник,23676.0,2887.4,210.0,stat_gov_kz_real,Sunflower seed,140.23833333333334,134.77416666666667,71.37666666666667,102.09,,,480.4166666666667,377.75,121.99583333333334,85.54166666666667,286.5032254438799,0.0018242492716733,-0.0059341347768195,0.3412156334801042,0.3334294545721231,17802869.81034017,13.353333333333332,55.67666666666667,181.505,543.7543333333333,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,300.0,330.0,720.0,1100.0,1254.0,151.20000000000002,128.665,135.5225
1994,Северо-Казахстанская область,Подсолнечник,21061.0,2134.6,200.0,stat_gov_kz_real,Sunflower seed,149.72916666666666,138.555,72.64833333333333,107.55,,,615.5833333333334,528.4166666666666,160.42430555555583,93.88541666666669,287.6453967794925,0.0015026814775752,-0.0064281213580353,0.3179925579238541,0.311833527420417,17951582.47125991,14.495,46.09666666666667,196.15,547.679,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,210.0,300.0,330.0,1230.0,1250.0,140.23833333333334,151.20000000000002,128.665
1995,Северо-Казахстанская область,Подсолнечник,11508.0,825.7,150.0,stat_gov_kz_real,Sunflower seed,176.9825,167.35833333333335,104.01083333333334,123.4875,,,625.0833333333334,628.25,199.7722222222225,126.8625,289.27058141143675,0.0011469081810659,-0.0075251830486656,0.2788567650788104,0.2701835153868188,19088493.658715498,16.12,35.15333333333333,229.86333333333332,582.5523333333334,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,200.0,210.0,300.0,1480.0,1294.0,149.72916666666666,140.23833333333334,151.20000000000002
1996,Северо-Казахстанская область,Подсолнечник,7946.0,1268.5,220.00000000000003,stat_gov_kz_real,Sunflower seed,207.6,187.41916666666668,119.66583333333334,165.80916666666667,,,551.5,530.9166666666666,198.10416666666663,153.69166666666666,286.9755233079305,0.0014654919002979,-0.0063641143936894,0.3104159130843208,0.2973663011090053,18178095.137549862,13.823333333333332,44.76499999999999,194.47833333333327,555.0428333333333,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,150.0,200.0,210.0,1520.0,1340.0,176.9825,149.72916666666666,140.23833333333334
1997,Северо-Казахстанская область,Подсолнечник,2418.0,268.40000000000003,160.0,stat_gov_kz_real,Sunflower seed,159.48416666666665,143.64833333333334,97.23833333333332,117.09166666666664,,,564.75,545.8333333333334,186.98958333333331,117.49375,289.0044009928392,0.0009752120048686,-0.0075847002625326,0.2766567016032366,0.2732509295749538,18893177.6412589,15.853333333333332,29.92333333333333,231.53166666666667,576.4536666666667,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,220.00000000000003,150.0,200.0,1533.3333333333333,1484.0,207.6,176.9825,149.72916666666666
1998,Северо-Казахстанская область,Подсолнечник,3001.0,245.3,150.0,stat_gov_kz_real,Sunflower seed,126.12666666666668,111.515,85.05333333333333,101.98666666666666,,,625.9166666666666,671.0833333333334,186.86319444444416,83.21666666666667,288.83009798572283,0.0010475480592592,-0.0076466506391867,0.2799554650461078,0.2718331940725227,19291600.86951696,15.678333333333336,31.91,233.9033333333333,589.2715,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,160.0,220.00000000000003,150.0,1346.6666666666667,1442.0,159.48416666666665,207.6,176.9825
1999,Северо-Казахстанская область,Подсолнечник,4867.0,1113.0,280.0,stat_gov_kz_real,Sunflower seed,112.0425,96.27833333333332,75.93833333333333,90.21666666666664,,,426.4683333333333,436.0,171.1,65.94236111111083,287.91882916991966,0.0015261135695581,-0.0068473304165252,0.3049673180623376,0.2960342309769855,18512508.022182222,14.768333333333333,46.571666666666665,209.4766666666667,565.4951666666667,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,150.0,160.0,220.00000000000003,1563.3333333333333,1540.0,126.12666666666668,159.48416666666665,207.6
2000,Северо-Казахстанская область,Подсолнечник,3426.0,778.1,250.0,stat_gov_kz_real,Sunflower seed,114.0875,98.91416666666667,77.23416666666667,88.53416666666668,,,338.14000000000004,310.25,147.66875000000002,100.92291666666668,288.3580851055727,0.0015042011602884,-0.0069634538916046,0.3043780031375253,0.2939117146096706,18417993.28256339,15.21,45.97666666666667,212.6483333333333,562.1255,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,280.0,150.0,160.0,1416.6666666666667,1446.0,112.0425,126.12666666666668,159.48416666666665
